-0.14803849,5.68E-14
3.0717986,0.85470086
5.9955587,1.7094017
8.586232,8.5470085
9.992599,17.948717
10.991858,40.17094
11.917098,78.63248
12.916358,111.96581
14.100666,172.64957
14.951887,224.78633
15.951147,124.78632
16.913397,137.60684
17.949667,100.8547
19.985197,-633.3333
21.50259,-562.3932
22.871946,-494.0171
24.056255,-405.9829
24.907476,-296.5812
26.128794,-214.5299
27.942265,-119.65812
29.200592,-76.92308
30.3849,-29.91453
31.754255,-7.6923075
33.678757,-0.85470086
36.30644,5.68E-14
50.03701,0.85470086
